Image,Field,Price,Field2,Data_field,Data_field1,Data_field2
https://thumbs.ebaystatic.com/pict/1751821014896464_1.jpg,2,$273.00,"Mar 6, 2022",Benchmade Boost Federal Government Exclusive 590SBK-1 Tan Serrated pocket knifeBenchmade Boost Federal Government Exclusive 590SBK-1 Tan Serrated pocket knife,$136.50,$9.45
https://thumbs.ebaystatic.com/pict/1752659019236464_1.jpg,2,$381.00,"May 10, 2022","Benchmade 535BK-4 Bugout AXIS Folding Knife 3.24"" M390 Black DLC Plain Blade NEWBenchmade 535BK-4 Bugout AXIS Folding Knife 3.24"" M390 Black DLC Plain Blade NEW",$190.50,$7.00
https://thumbs.ebaystatic.com/pict/1752841006236464_1.jpg,2,$214.98,"May 20, 2022",Benchmade Bailout 537GY AXIS Folding Knife Benchmade Bailout 537GY AXIS Folding Knife ,$107.49,$5.30
https://thumbs.ebaystatic.com/pict/1752916398196464_1.jpg,2,$237.00,"May 29, 2022",Benchmade 15061 Grizzly Ridge Folding KnifeBenchmade 15061 Grizzly Ridge Folding Knife,$118.50,$5.25
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/A3oAAOSwaUtinUIW/$_12.JPG?set_id=880000500F,2,$202.00,"Jun 13, 2022",", preview full size imageBENCHMADE USA 556-1 MINI GRIPTILLIAN CPM-20CV GREY LOCKBACK FOLDING KNIFE KNIVESBENCHMADE USA 556-1 MINI GRIPTILLIAN CPM-20CV GREY LOCKBACK FOLDING KNIFE KNIVES",$101.00,$5.25
https://thumbs.ebaystatic.com/pict/1850243658066464_1.jpg,2,$234.00,"Sep 2, 2021",Benchmade Grizzly Creek Folding Knife With Gut Hook Bin #1Benchmade Grizzly Creek Folding Knife With Gut Hook Bin #1,$117.00,$8.45
https://thumbs.ebaystatic.com/pict/1852971527216464_1.jpg,2,$172.00,"Feb 22, 2022",BENCHMADE 550 MEL PARDUE DesignModern PartiallySerrated Foldg Pocket Knife GREENBENCHMADE 550 MEL PARDUE DesignModern PartiallySerrated Foldg Pocket Knife GREEN,$86.00,$30.90
https://thumbs.ebaystatic.com/pict/1853035975656464_1.jpg,2,$189.70,"Feb 20, 2022",Benchmade USA 550 Griptilian Mel Pardue Single Blade Locking KnifeBenchmade USA 550 Griptilian Mel Pardue Single Blade Locking Knife,$94.85,$4.65
https://thumbs.ebaystatic.com/pict/1853074043716464_1.jpg,2,$264.98,"Mar 24, 2022",Benchmade Osborne Mini Emissary S30V Axis Knife 470-1 Osborn Designed KnifeBenchmade Osborne Mini Emissary S30V Axis Knife 470-1 Osborn Designed Knife,$132.49,$5.02
https://thumbs.ebaystatic.com/pict/1853384498976464_1.jpg,2,$290.00,"May 4, 2022",Benchmade 530BK Pardue Folding Knife Rare DiscontinuedBenchmade 530BK Pardue Folding Knife Rare Discontinued,$145.00,$5.15
https://thumbs.ebaystatic.com/pict/1853536065166464_1.jpg,2,$295.00,"Mar 31, 2022",Benchmade Mel Pardue 530 knifeBenchmade Mel Pardue 530 knife,$147.50,$5.25
https://thumbs.ebaystatic.com/pict/1853787004056464_1.jpg,2,$199.98,"Apr 21, 2022",Vintage Benchmade 350SBT - 350 Mel Purdue Liner Lock KnifeVintage Benchmade 350SBT - 350 Mel Purdue Liner Lock Knife,$99.99,$4.65
https://thumbs.ebaystatic.com/pict/1853884912436464_1.jpg,2,$408.00,"Apr 23, 2022", LOOK!!! BENCHMADE 705 McHENRY&WILLIAMS LIMITED EDITION 10 OF 25 knife LOOK!!! BENCHMADE 705 McHENRY&WILLIAMS LIMITED EDITION 10 OF 25 knife,$204.00,$6.50
https://thumbs.ebaystatic.com/pict/1853992894926464_1.jpg,2,$100.00,"Apr 29, 2022",Benchmade Lone Wolf 40018 Crosscurrent 2-Blade Folding KnifeBenchmade Lone Wolf 40018 Crosscurrent 2-Blade Folding Knife,$50.00,$4.99
https://thumbs.ebaystatic.com/pict/1854083666076464_1.jpg,2,$350.00,"May 12, 2022",Benchmade 670 Apparition Osborne 154CM Kudu Horn (Zytel)  Assisted Folding KnifeBenchmade 670 Apparition Osborne 154CM Kudu Horn (Zytel)  Assisted Folding Knife,$175.00,$4.31
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/RxUAAOSwTX5ip8I-/$_12.JPG?set_id=880000500F,2,$290.00,"Jun 14, 2022",", preview full size imageBenchmade 945BK Mini Osborne Knife Reverse Tanto CPM-S30V BladeBenchmade 945BK Mini Osborne Knife Reverse Tanto CPM-S30V Blade",$145.00,$6.25
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XOYAAOSwTIZiu49L/$_12.JPG?set_id=880000500F,2,$361.00,"Jul 3, 2022",", preview full size imageBenchmade Mini Freek 565-1 Pocket Knife Carbon Fiber Handle CPM-S90V Steel BladeBenchmade Mini Freek 565-1 Pocket Knife Carbon Fiber Handle CPM-S90V Steel Blade",$180.50,$9.45
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/8k4AAOSw2g5ix1IN/$_12.JPG?set_id=880000500F,2,$402.00,"Jul 14, 2022",", preview full size imageBenchmade 565-1 Mini Freek Axis Lock Carbon Fiber Handle S90V Folding KnifeBenchmade 565-1 Mini Freek Axis Lock Carbon Fiber Handle S90V Folding Knife",$201.00,$5.10
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XOYAAOSwTIZiu49L/$_12.JPG?set_id=880000500F,2,$355.00,"Jul 20, 2022",", preview full size imageBenchmade Mini Freek 565-1 Pocket Knife Carbon Fiber Handle CPM-S90V Steel BladeBenchmade Mini Freek 565-1 Pocket Knife Carbon Fiber Handle CPM-S90V Steel Blade",$177.50,$9.45
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/wLMAAOSwgO5i9DWq/$_12.JPG?set_id=880000500F,2,$179.98,"Aug 20, 2022",", preview full size imageBenchmade 550S-154cm Griptilian Knife, AXIS Lock , Mel Perdue DesignBenchmade 550S-154cm Griptilian Knife, AXIS Lock , Mel Perdue Design",$89.99,$4.65
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/5-QAAOSwPLti9wbN/$_12.JPG?set_id=880000500F,2,$250.00,"Aug 20, 2022",", preview full size imageBenchmade Bugout 535 Custom 3.24"" S30V Yellow Knife - PolishedBenchmade Bugout 535 Custom 3.24"" S30V Yellow Knife - Polished",$125.00,$9.45
https://thumbs.ebaystatic.com/pict/1949228100366464_1.jpg,2,$375.46,"Mar 26, 2022",BENCHMADE 940SBK OSBORNE FOLDING KNIFE GREENBENCHMADE 940SBK OSBORNE FOLDING KNIFE GREEN,$187.73,$10.50
https://thumbs.ebaystatic.com/pict/1949739365096464_1.jpg,2,$300.00,"Apr 15, 2022",Benchmade 560BK1 Super Freek Folding KnifeBenchmade 560BK1 Super Freek Folding Knife,$150.00,$8.95
https://thumbs.ebaystatic.com/pict/1949834478246464_1.jpg,2,$200.00,"Apr 24, 2022",Benchmade 551S30V 3.45 inch Griptilian Axis KnifeBenchmade 551S30V 3.45 inch Griptilian Axis Knife,$100.00,$5.30
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~d0AAOSwZoZigd5E/$_12.JPG?set_id=880000500F,2,$129.98,"Jun 4, 2022",", preview full size imageBenchmade Knife Company 7 Knife Stand — Excellent ConditionBenchmade Knife Company 7 Knife Stand — Excellent Condition",$64.99,$0.00
https://thumbs.ebaystatic.com/pict/1950873658716464_1.jpg,2,$350.00,"Jun 1, 2022",Benchmade 531 154CM. Mel Pardue Design Knife   *Discontinued*Benchmade 531 154CM. Mel Pardue Design Knife   *Discontinued*,$175.00,$5.40
https://i.ebayimg.com/00/s/MTYwMFg0OTM=/z/tdwAAOSwl4dilgHn/$_12.JPG?set_id=880000500F,2,$150.00,"Jun 25, 2022",", preview full size imageBenchmade 535GRY-1 Ambidextrous Foldable Pocket Knife - GreenBenchmade 535GRY-1 Ambidextrous Foldable Pocket Knife - Green",$75.00,$5.40
https://i.ebayimg.com/00/s/OTU3WDcxNQ==/z/xUQAAOSwfS1iqsYG/$_57.PNG?set_id=8800005007,2,$330.00,"Jun 21, 2022",", preview full size imageBenchmade Foray 698-1901 Limited Edition Red Micarta Folding KnifeBenchmade Foray 698-1901 Limited Edition Red Micarta Folding Knife",$165.00,$7.00
https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/wUcAAOSw1Qxi2btT/$_57.JPG?set_id=880000500F,2,$153.39,"Jul 25, 2022",", preview full size imageBenchmade Pardue Mini-griptilian 530v Steel Blade Knife Satin Plain Edge (1)Benchmade Pardue Mini-griptilian 530v Steel Blade Knife Satin Plain Edge (1)",$76.70,$5.00
https://thumbs.ebaystatic.com/pict/2038707700506464_1.jpg,2,$560.00,"Mar 21, 2022",Benchmade 810SBK Contego CPM-M4 Knife with pouchBenchmade 810SBK Contego CPM-M4 Knife with pouch,$280.00,$19.10
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/HB4AAOSwws1ioAo3/$_12.JPG?set_id=880000500F,2,$270.00,"Jun 13, 2022",", preview full size imageBenchmade 560BK1 Freek Folding Knife /W BoxBenchmade 560BK1 Freek Folding Knife /W Box",$135.00,$4.95
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/4M0AAOSw19pizFZe/$_12.JPG?set_id=880000500F,2,$205.00,"Jul 15, 2022",", preview full size imageBenchmade 535 bugout knife. Barely Used, No Box Included.Benchmade 535 bugout knife. Barely Used, No Box Included.",$102.50,$4.75
https://i.ebayimg.com/00/s/NTI4WDE1NTI=/z/KDIAAOSwlM9i0z-w/$_12.JPG?set_id=880000500F,2,$243.00,"Jul 23, 2022",", preview full size imageBenchmade Mini Griptilian AXIS Lock Knife Gray/Blue G-10 (2.91"" Satin)555 *readBenchmade Mini Griptilian AXIS Lock Knife Gray/Blue G-10 (2.91"" Satin)555 *read",$121.50,$4.20
https://thumbs.ebaystatic.com/pict/2246390662516464_1.jpg,2,$257.40,"Oct 29, 2021",Benchmade Bailout 537GY AXIS Folder Knife Tanto Point Very LightBenchmade Bailout 537GY AXIS Folder Knife Tanto Point Very Light,$128.70,$0.00
https://thumbs.ebaystatic.com/pict/2246717384986464_1.jpg,2,$257.40,"Nov 12, 2021",Benchmade Bailout 537GY AXIS Folder Knife Tanto Point Very LightBenchmade Bailout 537GY AXIS Folder Knife Tanto Point Very Light,$128.70,$0.00
https://thumbs.ebaystatic.com/pict/2248390263186464_1.jpg,2,$223.00,"Feb 21, 2022",Benchmade Plain Edge Blade Grizzly Ridge S30V Folding Knife - PREOWNEDBenchmade Plain Edge Blade Grizzly Ridge S30V Folding Knife - PREOWNED,$111.50,$9.45
https://thumbs.ebaystatic.com/pict/2249112550566464_1.jpg,2,$150.00,"Mar 29, 2022","Benchmade 391BK SOCP Tactical Folder AXIS Lock Knife CF-Elite 4.5"" Black BladeBenchmade 391BK SOCP Tactical Folder AXIS Lock Knife CF-Elite 4.5"" Black Blade",$75.00,$4.70
https://thumbs.ebaystatic.com/pict/2249698933626464_1.jpg,2,$295.00,"May 10, 2022",Benchmade 535BK-2 Bugout Axis Lock Knife Black CF-Elite Handle Black S30V BladeBenchmade 535BK-2 Bugout Axis Lock Knife Black CF-Elite Handle Black S30V Blade,$147.50,$5.20
https://thumbs.ebaystatic.com/pict/2249793450816464_1.jpg,2,$350.00,"May 17, 2022",Benchmade 950 Rift Osborne Folding Pocket KnifeBenchmade 950 Rift Osborne Folding Pocket Knife,$175.00,$9.65
https://thumbs.ebaystatic.com/pict/2249969181236464_1.jpg,2,$457.00,"Jun 1, 2022",Benchmade Proper 319-1 Red G-10 Knife Sheepsfoot CPM-S30V DiscontinuedBenchmade Proper 319-1 Red G-10 Knife Sheepsfoot CPM-S30V Discontinued,$228.50,$6.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/F~IAAOSwBDFiojfp/$_32.JPG?set_id=880000500F,2,$275.54,"Jun 12, 2022",", preview full size imageBenchmade 300SSN Ball Axis Flipper Knife With Dyed Scales Excellent ConditionBenchmade 300SSN Ball Axis Flipper Knife With Dyed Scales Excellent Condition",$137.77,$6.95
https://thumbs.ebaystatic.com/pict/2342915943926464_1.jpg,2,$120.00,"Nov 17, 2021",Benchmade Bugout Folding Knife - Black (535BK-2)Benchmade Bugout Folding Knife - Black (535BK-2),$60.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/v5YAAOSw5XBiDnbC/$_57.JPG?set_id=8800005007,2,$343.98,"Aug 15, 2022",", preview full size imageBenchmade 417 Fact Folding Knife 3.95"" S30V Blade, Black Aluminum Handles - USEDBenchmade 417 Fact Folding Knife 3.95"" S30V Blade, Black Aluminum Handles - USED",$171.99,$0.00
https://thumbs.ebaystatic.com/pict/2344366706646464_1.jpg,2,$184.00,"Mar 7, 2022",J05 Benchmade Mini Bugout 533 Pocket KnifeJ05 Benchmade Mini Bugout 533 Pocket Knife,$92.00,$4.60
https://thumbs.ebaystatic.com/pict/2344598142636464_1.jpg,2,$300.00,"Mar 11, 2022",Benchmade 950 Osborne Axis Lock Tactical Knife 3.5” 154CM USA DISCONTINUEDBenchmade 950 Osborne Axis Lock Tactical Knife 3.5” 154CM USA DISCONTINUED,$150.00,$0.00
https://thumbs.ebaystatic.com/pict/2344630681796464_1.jpg,2,$470.00,"Mar 18, 2022",Benchmade 755 MPR (Mini Pocket Rocket) Knife M390 DISCONTINUEDBenchmade 755 MPR (Mini Pocket Rocket) Knife M390 DISCONTINUED,$235.00,$9.00
https://thumbs.ebaystatic.com/pict/2344764589546464_1.jpg,2,$199.98,"Mar 27, 2022",BENCHMADE Grizzly Creek 15060-2 Stainless Pocket KnifeBENCHMADE Grizzly Creek 15060-2 Stainless Pocket Knife,$99.99,$9.99
https://thumbs.ebaystatic.com/pict/2344893954756464_1.jpg,2,$192.00,"Apr 7, 2022",BENCHMADE 551 MEL PARDUE AXIS LOCK TACTICAL FOLDING POCKET KNIFE MADE IN USABENCHMADE 551 MEL PARDUE AXIS LOCK TACTICAL FOLDING POCKET KNIFE MADE IN USA,$96.00,$0.00
https://thumbs.ebaystatic.com/pict/2344947811826464_1.jpg,2,$300.00,"Apr 5, 2022", Benchmade 940 Osborne Knife with Pocket Clip  Benchmade 940 Osborne Knife with Pocket Clip ,$150.00,$5.99
https://thumbs.ebaystatic.com/pict/2345386077236464_1.jpg,2,$433.00,"May 8, 2022",Benchmade Mini Crooked River KnifeBenchmade Mini Crooked River Knife,$216.50,$0.00
https://thumbs.ebaystatic.com/pict/2345527693556464_1.jpg,2,$215.00,"May 23, 2022",J08 Benchmade 950 Rift Osborne Pocket KnifeJ08 Benchmade 950 Rift Osborne Pocket Knife,$107.50,$5.50
https://thumbs.ebaystatic.com/pict/2345527694376464_1.jpg,2,$152.00,"May 22, 2022",J06 Benchmade 580 Mini Barrage Pocket KnifeJ06 Benchmade 580 Mini Barrage Pocket Knife,$76.00,$4.80
https://thumbs.ebaystatic.com/pict/2345527695006464_1.jpg,2,$251.00,"May 23, 2022",J04 Benchmade 556 Mini Griptilian Pocket KnifeJ04 Benchmade 556 Mini Griptilian Pocket Knife,$125.50,$4.80
https://thumbs.ebaystatic.com/pict/2345527898906464_1.jpg,2,$172.00,"Jun 1, 2022",J07 Benchmade 556 Mini Griptilian Pocket KnifeJ07 Benchmade 556 Mini Griptilian Pocket Knife,$86.00,$5.00
https://thumbs.ebaystatic.com/pict/2345553567246464_1.jpg,2,$690.00,"May 27, 2022",HK 970 No Compromise Folding Pocket Knife USP Emerson & Benchmade Black on BlackHK 970 No Compromise Folding Pocket Knife USP Emerson & Benchmade Black on Black,$345.00,$9.00
https://thumbs.ebaystatic.com/pict/2345606695076464_1.jpg,2,$162.00,"May 25, 2022",Benchmade knife 590 BOOST Black Combo CPM S30V Blade With Vitus Ad Logo GoxBenchmade knife 590 BOOST Black Combo CPM S30V Blade With Vitus Ad Logo Gox,$81.00,$5.50
https://thumbs.ebaystatic.com/pict/2345617732976464_1.jpg,2,$203.54,"May 29, 2022",Benchmade 940 Osborne Folding Pocket Knife Green CMP-S30V Blade DAMAGED BLADEBenchmade 940 Osborne Folding Pocket Knife Green CMP-S30V Blade DAMAGED BLADE,$101.77,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/6b8AAOSwh8pixJbQ/$_12.JPG?set_id=880000500F,2,$200.00,"Jul 9, 2022",", preview full size imageLightly Used Benchmade 535 Bugout Folding KnifeLightly Used Benchmade 535 Bugout Folding Knife",$100.00,$8.00
https://thumbs.ebaystatic.com/pict/2553871514636464_1.jpg,2,$320.02,"Feb 20, 2022",Used Benchmade 490 Pocket KnifeUsed Benchmade 490 Pocket Knife,$160.01,$4.00
https://thumbs.ebaystatic.com/pict/2554018007596464_1.jpg,2,$162.00,"Mar 8, 2022",BENCHMADE USA AMERICAN SNIPERS GRIPTILLIAN TAN MEL PARDUE AXIS KNIFE BENCHMADE USA AMERICAN SNIPERS GRIPTILLIAN TAN MEL PARDUE AXIS KNIFE ,$81.00,$3.99
https://thumbs.ebaystatic.com/pict/2554038153096464_1.jpg,2,$267.46,"Mar 2, 2022",Vintage Rare used Benchmade Boguszewski Spike knifeVintage Rare used Benchmade Boguszewski Spike knife,$133.73,$10.00
https://thumbs.ebaystatic.com/pict/2554263086456464_1.jpg,2,$365.00,"Mar 17, 2022",benchmade 940 osborne design knife . Usedbenchmade 940 osborne design knife . Used,$182.50,$10.11
https://thumbs.ebaystatic.com/pict/2554293363446464_1.jpg,2,$142.00,"Mar 11, 2022",Benchmade Bugout Blade Knife edc Outdoor Tactical CampingBenchmade Bugout Blade Knife edc Outdoor Tactical Camping,$71.00,$8.00
https://thumbs.ebaystatic.com/pict/2554834018406464_1.jpg,2,$329.98,"May 2, 2022",Benchmade Valet Folder with Serration M390 Folding Knife! 485Benchmade Valet Folder with Serration M390 Folding Knife! 485,$164.99,$4.85
https://thumbs.ebaystatic.com/pict/2555149283956464_1.jpg,2,$205.00,"May 6, 2022",Benchmade Bugout 535 Knife Black Scales and Polished Silver S30V BladeBenchmade Bugout 535 Knife Black Scales and Polished Silver S30V Blade,$102.50,$6.50
https://thumbs.ebaystatic.com/pict/2555241059726464_1.jpg,2,$288.00,"May 15, 2022",Benchmade Bugout Folding Knife - Black (535BK-2) With Custom ScalesBenchmade Bugout Folding Knife - Black (535BK-2) With Custom Scales,$144.00,$6.00
https://thumbs.ebaystatic.com/pict/2555258391346464_1.jpg,2,$793.46,"May 16, 2022",VERY RARE Benchmade A4 245 Paul Axial knifeVERY RARE Benchmade A4 245 Paul Axial knife,$396.73,$0.00
https://thumbs.ebaystatic.com/pict/2555271831646464_1.jpg,2,$321.00,"May 17, 2022",Benchmade Bugout 535 Knife Aluminum Scales and Black BladeBenchmade Bugout 535 Knife Aluminum Scales and Black Blade,$160.50,$6.95
https://thumbs.ebaystatic.com/pict/2555276654416464_1.jpg,2,$237.00,"May 16, 2022",Benchmade 533 Mini Bugout Folding Knife WhiteBenchmade 533 Mini Bugout Folding Knife White,$118.50,$5.20
https://thumbs.ebaystatic.com/pict/2555419444936464_1.jpg,2,$415.00,"May 25, 2022",Benchmade 535-3 Carbon Fiber Bugout Knife S90V BladeBenchmade 535-3 Carbon Fiber Bugout Knife S90V Blade,$207.50,$10.00
https://thumbs.ebaystatic.com/pict/2555419577516464_1.jpg,2,$211.00,"May 26, 2022",Knife Lot-Benchmade 556 Mini Griptilian And  Mini Copper Kershaw NatrixKnife Lot-Benchmade 556 Mini Griptilian And  Mini Copper Kershaw Natrix,$105.50,$10.00
https://thumbs.ebaystatic.com/pict/2555427944306464_1.jpg,2,$350.00,"May 19, 2022",Benchmade Turret 980 Manual Knife UsedBenchmade Turret 980 Manual Knife Used,$175.00,$3.25
https://thumbs.ebaystatic.com/pict/2555493382056464_1.jpg,2,$355.00,"May 26, 2022",Benchmade Mini Osborne 945BK-1 Knife With Black S30V bladeBenchmade Mini Osborne 945BK-1 Knife With Black S30V blade,$177.50,$5.75
https://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/6vQAAOSw-WpipRWn/$_12.JPG?set_id=880000500F,2,$138.00,"Jun 18, 2022",", preview full size imageBenchmade 551  D2 Griptilian Folding Knife! NO RESERVE!Benchmade 551  D2 Griptilian Folding Knife! NO RESERVE!",$69.00,$4.85
https://i.ebayimg.com/00/s/NzgyWDExOTk=/z/NYQAAOSwkidipf9y/$_12.JPG?set_id=880000500F,2,$138.00,"Jun 20, 2022",", preview full size imageUsed Benchmade 580 Pocket KnifeUsed Benchmade 580 Pocket Knife",$69.00,$4.25
https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/Qt8AAOSw6hJiqURp/$_57.JPG?set_id=8800005007,2,$462.00,"Jun 22, 2022",", preview full size imageBenchmade 690 Elishewitz CarbonFiber Rosewood Handle Folding KnifeBenchmade 690 Elishewitz CarbonFiber Rosewood Handle Folding Knife",$231.00,$5.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~5kAAOSwpZdis2fz/$_12.JPG?set_id=880000500F,2,$120.00,"Jul 17, 2022",", preview full size imageBenchmade HK Pika Folding Knife DISCONTINUEDBenchmade HK Pika Folding Knife DISCONTINUED",$60.00,$6.00
https://i.ebayimg.com/00/s/NjY3WDEyMDA=/z/xu4AAOSwI3Ni1XZh/$_12.JPG?set_id=880000500F,2,$225.00,"Jul 24, 2022",", preview full size imageUsed Benchmade 530 Pocket KnifeUsed Benchmade 530 Pocket Knife",$112.50,$4.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/P~cAAOSwqO5hewgS/$_57.JPG?set_id=8800005007,2,$339.38,"Jun 5, 2022",", preview full size imageBenchmade USA 556 Mel Pardue Mini Griptilian Folding Pocket KnifeBenchmade USA 556 Mel Pardue Mini Griptilian Folding Pocket Knife",$169.69,$10.00
https://thumbs.ebaystatic.com/pict/2655369136696464_1.jpg,2,$330.00,"Feb 13, 2022",Benchmade 710 McHenry and Williams Pocket Knife! VERY NICE!Benchmade 710 McHenry and Williams Pocket Knife! VERY NICE!,$165.00,$0.00
https://thumbs.ebaystatic.com/pict/2655468928156464_1.jpg,2,$230.02,"Feb 20, 2022",Benchmade Bugout Folding Knife - Black (535BK-2)Benchmade Bugout Folding Knife - Black (535BK-2),$115.01,$4.99
https://thumbs.ebaystatic.com/pict/2655804153536464_1.jpg,2,$185.74,"Mar 15, 2022",Benchmade Osborne Emissary 447 KnifeBenchmade Osborne Emissary 447 Knife,$92.87,$9.10
https://thumbs.ebaystatic.com/pict/2655823319966464_1.jpg,2,$144.00,"Mar 11, 2022",Benchmade Mini Griptilian 556 Black Pocket Knife - 154CM Blade! NO RESERVE!Benchmade Mini Griptilian 556 Black Pocket Knife - 154CM Blade! NO RESERVE!,$72.00,$4.75
https://thumbs.ebaystatic.com/pict/2656183059686464_1.jpg,2,$227.00,"Apr 8, 2022",Benchmade 585 Mini Barrage Osborne  KnifeBenchmade 585 Mini Barrage Osborne  Knife,$113.50,$10.15
https://thumbs.ebaystatic.com/pict/2656343802406464_1.jpg,2,$244.00,"Apr 14, 2022",Benchmade Mini Bugout KnifeBenchmade Mini Bugout Knife,$122.00,$5.95
https://thumbs.ebaystatic.com/pict/2656754312686464_1.jpg,2,$129.98,"May 10, 2022",Benchmade USA Mel Pardue 154CM Griptilian 551 Folding Pocket KnifeBenchmade USA Mel Pardue 154CM Griptilian 551 Folding Pocket Knife,$64.99,$5.40
https://thumbs.ebaystatic.com/pict/2656849687196464_1.jpg,2,$235.00,"May 16, 2022",Benchmade Barrage 583SBK Knife Tanto Serrated Edge/Coated Finish AXIS Assist Benchmade Barrage 583SBK Knife Tanto Serrated Edge/Coated Finish AXIS Assist ,$117.50,$5.50
https://thumbs.ebaystatic.com/pict/2656849711236464_1.jpg,2,$283.00,"May 17, 2022",Benchmade Mini Griptilian 556-  2.91 inch Drop Point Knife. Gray Handle.Benchmade Mini Griptilian 556-  2.91 inch Drop Point Knife. Gray Handle.,$141.50,$5.50
https://thumbs.ebaystatic.com/pict/2656849713486464_1.jpg,2,$265.00,"May 17, 2022",Benchmade 555 Mini Griptilian 2.9 inch Folding Knife. Pink Handle.Benchmade 555 Mini Griptilian 2.9 inch Folding Knife. Pink Handle.,$132.50,$5.50
https://thumbs.ebaystatic.com/pict/2656849715456464_1.jpg,2,$198.20,"May 17, 2022",Benchmade Mel Pardue Mini Griptilian 555 . OD Green Folding Pocket KnifeBenchmade Mel Pardue Mini Griptilian 555 . OD Green Folding Pocket Knife,$99.10,$5.10
https://thumbs.ebaystatic.com/pict/2656891969876464_1.jpg,2,$198.00,"May 19, 2022",Benchmade 590 Boost Assisted Open KnifeBenchmade 590 Boost Assisted Open Knife,$99.00,$11.46
https://thumbs.ebaystatic.com/pict/2656904172246464_1.jpg,2,$307.02,"May 19, 2022",Benchmade 15085-2 3.4 inch Mini Crooked River Folding Knife (First Production)Benchmade 15085-2 3.4 inch Mini Crooked River Folding Knife (First Production),$153.51,$5.90
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/YcsAAOSwlBtijAlC/$_12.JPG?set_id=880000500F,2,$184.00,"Jun 1, 2022",", preview full size imageBenchmade USA 556 Pardue Folding Knife - Mini Griptilian - Grey - CMP-20CV - G10Benchmade USA 556 Pardue Folding Knife - Mini Griptilian - Grey - CMP-20CV - G10",$92.00,$4.60
