Image,Field,Field1,Field2,Price,Field3,avg_price,avg_shipping
https://thumbs.ebaystatic.com/pict/1340484536136464_1.jpg,,,2,$52.00,"Mar 14, 2022",$26.00,$0.00
https://thumbs.ebaystatic.com/pict/1340501071036464_1.jpg,,,2,$54.00,"Mar 18, 2022",$27.00,$5.00
https://thumbs.ebaystatic.com/pict/1340513316266464_1.jpg,,,2,$43.00,"Mar 20, 2022",$21.50,$5.25
https://thumbs.ebaystatic.com/pict/1340573140236464_1.jpg,,,2,$34.00,"Mar 26, 2022",$17.00,$5.55
https://thumbs.ebaystatic.com/pict/1340587737066464_1.jpg,,,2,$32.00,"Mar 24, 2022",$16.00,$0.00
https://thumbs.ebaystatic.com/pict/1340600570056464_1.jpg,,,2,$34.00,"Mar 27, 2022",$17.00,$0.00
https://thumbs.ebaystatic.com/pict/1340623328466464_1.jpg,,,2,$33.00,"Mar 30, 2022",$16.50,$0.00
https://thumbs.ebaystatic.com/pict/1340745799806464_1.jpg,,,2,$39.98,"Apr 13, 2022",$19.99,$5.00
https://thumbs.ebaystatic.com/pict/1340842178476464_1.jpg,,,2,$49.40,"Apr 19, 2022",$24.70,$0.00
https://thumbs.ebaystatic.com/pict/1340850813276464_1.jpg,,,2,$26.00,"Apr 20, 2022",$13.00,$2.99
https://thumbs.ebaystatic.com/pict/1340852284486464_1.jpg,,,2,$74.00,"Apr 23, 2022",$37.00,$6.00
https://thumbs.ebaystatic.com/pict/1340927100886464_1.jpg,,,2,$28.00,"Apr 25, 2022",$14.00,$0.00
https://thumbs.ebaystatic.com/pict/1340957754036464_1.jpg,,,2,$21.00,"Apr 28, 2022",$10.50,$5.00
https://thumbs.ebaystatic.com/pict/1341014697446464_1.jpg,,,2,$33.00,"May 5, 2022",$16.50,$0.00
https://thumbs.ebaystatic.com/pict/1341056927996464_1.jpg,,,2,$40.00,"May 4, 2022",$20.00,$4.99
https://thumbs.ebaystatic.com/pict/1341094033746464_1.jpg,,,2,$17.00,"May 13, 2022",$8.50,$4.50
https://thumbs.ebaystatic.com/pict/1341105536686464_1.jpg,,,2,$29.40,"May 16, 2022",$14.70,$5.40
https://thumbs.ebaystatic.com/pict/1341116225696464_1.jpg,,,2,$82.00,"May 15, 2022",$41.00,$5.30
https://thumbs.ebaystatic.com/pict/1341210399116464_1.jpg,,,2,$70.00,"May 19, 2022",$35.00,$2.99
https://thumbs.ebaystatic.com/pict/1341230695406464_1.jpg,,,2,$16.00,"May 20, 2022",$8.00,$1.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/1AgAAOSwQqRilMJG/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134133385138?nordt=true&orig_cvip=true&rt=nc,#709 Kershaw Leek 1660ST Serrated Assisted Opening Frame Lock Knife USA,2,$72.00,"Jun 5, 2022",$36.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/890AAOSwlsFioXKS/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134142381801?nordt=true&orig_cvip=true&rt=nc,Kershaw 1400 Japan Chubby Snap On Folding Knife,2,$30.00,"Jun 11, 2022",$15.00,$2.99
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/W9AAAOSwufdiosHq/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134143177944?nordt=true&orig_cvip=true&rt=nc,Kershaw 8000L Green Folding Pocket Knife/Multitool,2,$24.00,"Jul 4, 2022",$12.00,$2.99
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/jiQAAOSwg39ippMj/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134145536821?nordt=true&orig_cvip=true&rt=nc,KERSHAW SPEEDSAFE KAI 1319 Linerlock Knife MINT UNUSED,2,$20.00,"Jun 22, 2022",$10.00,$0.73
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/LQUAAOSwmwJip7CJ/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134146204630?nordt=true&orig_cvip=true&rt=nc,#893 Black Kershaw 1670BLKST Blur Serrated Drop Point Assisted Opening USA Knife,2,$62.00,"Jun 20, 2022",$31.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/WAAAAOSwrOpiqI3y/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134146758477?nordt=true&orig_cvip=true&rt=nc,#907 BECOME GOOD SOIL Black Kershaw 8700BLK Shuffle LinerLock Knife W/Opener ,2,$31.10,"Jun 22, 2022",$15.55,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/v10AAOSwHhBisLkH/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134151668545?nordt=true&orig_cvip=true&rt=nc,#983 Black Kershaw 1835TBLKST Kuro Tanto Speedsafe Assisted Liner Lock Knife,2,$17.00,"Jun 28, 2022",$8.50,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8A0AAOSwnSNisfxC/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134152529318?nordt=true&orig_cvip=true&rt=nc,#7 Black Kershaw 8700 Shuffle LinerLock Knife W/Opener ,2,$22.58,"Jun 28, 2022",$11.29,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FvEAAOSw9fZisgfJ/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/134152808546?nordt=true&orig_cvip=true&rt=nc,Kershaw 3 Blade Interchangeable Knife Set,2,$59.98,"Jun 29, 2022",$29.99,$7.90
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/KOQAAOSwQLFitdo2/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134155174601?nordt=true&orig_cvip=true&rt=nc,#343 Gray Kershaw 1776GRYBWST Serrated Link Speedsafe Assisted Opening Knife USA,2,$82.12,"Jun 30, 2022",$41.06,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/sHUAAOSwx~1iuMjA/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134156975421?nordt=true&orig_cvip=true&rt=nc,#79 Black Kershaw Needs Work 1820 USA Speedsafe Assisted Opening Knife ,2,$130.00,"Jul 5, 2022",$65.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/1j4AAOSwnE5iu9xX/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134158874623?nordt=true&orig_cvip=true&rt=nc,Vintage Kershaw Kai Cutlery 6400 Money Clip Knife Scissors File,2,$39.20,"Jul 12, 2022",$19.60,$5.40
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/Nb0AAOSwTIlivK3q/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134159494477?nordt=true&orig_cvip=true&rt=nc,#117 Teal Kershaw 8700TEALBW Shuffle LinerLock Knife W/Bottle Opener ,2,$29.00,"Jul 4, 2022",$14.50,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/D2MAAOSwsQpiv6dV/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134161505620?nordt=true&orig_cvip=true&rt=nc,Kershaw 1990 Brawler Tanto Speedsafe Assisted Liner Lock Knife,2,$19.00,"Jul 11, 2022",$9.50,$5.25
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/d5IAAOSwQWxiv6mf/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134161511618?nordt=true&orig_cvip=true&rt=nc,Kershaw Shuffle  Stonewash Bottle Opener Screwdriver Knife 8700,2,$11.02,"Jul 9, 2022",$5.51,$5.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/bQAAAOSwHU9iwX2g/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/134162526087?nordt=true&orig_cvip=true&rt=nc,#163 Black Kershaw Scallion 1620ST Serrated Assist Opening Liner Lock Knife USA,2,$33.00,"Jul 9, 2022",$16.50,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/H0MAAOSw8Tpi9xMD/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/134198208853?nordt=true&orig_cvip=true&rt=nc,Kershaw 1990 Brawler Tanto Speedsafe Assisted Liner Lock Knife,2,$6.50,"Aug 22, 2022",$3.25,$3.00
https://thumbs.ebaystatic.com/pict/1441143109426464_1.jpg,,,2,$14.00,"Feb 17, 2022",$7.00,$0.00
https://thumbs.ebaystatic.com/pict/1443917453316464_1.jpg,,,2,$42.00,"Feb 23, 2022",$21.00,$0.00
https://thumbs.ebaystatic.com/pict/1444042518436464_1.jpg,,,2,$39.90,"Feb 18, 2022",$19.95,$5.95
https://thumbs.ebaystatic.com/pict/1444330685576464_1.jpg,,,2,$15.00,"Mar 7, 2022",$7.50,$5.20
https://thumbs.ebaystatic.com/pict/1444330925056464_1.jpg,,,2,$78.00,"Mar 11, 2022",$39.00,$0.00
https://thumbs.ebaystatic.com/pict/1444482399516464_1.jpg,,,2,$30.00,"Mar 9, 2022",$15.00,$0.00
https://thumbs.ebaystatic.com/pict/1444482430266464_1.jpg,,,2,$26.00,"Mar 23, 2022",$13.00,$0.00
https://thumbs.ebaystatic.com/pict/1444555889646464_1.jpg,,,2,$44.00,"Mar 12, 2022",$22.00,$0.00
https://thumbs.ebaystatic.com/pict/1444589766006464_1.jpg,,,2,$74.00,"Mar 21, 2022",$37.00,$4.70
https://thumbs.ebaystatic.com/pict/1444634944136464_1.jpg,,,2,$70.00,"Mar 31, 2022",$35.00,$0.00
https://thumbs.ebaystatic.com/pict/1444681702126464_1.jpg,,,2,$52.00,"Mar 31, 2022",$26.00,$0.00
https://thumbs.ebaystatic.com/pict/1444682604356464_1.jpg,,,2,$30.00,"Apr 5, 2022",$15.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/gSYAAOSwAFpiUuAC/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144497454175?nordt=true&orig_cvip=true&rt=nc,Kershaw 1620FLST Scallion Folding Pocket Knife Assisted,2,$50.00,"Jun 11, 2022",$25.00,$0.00
https://thumbs.ebaystatic.com/pict/1445130075456464_1.jpg,,,2,$30.00,"May 10, 2022",$15.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/Z2YAAOSwCF1iasDC/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144528099221?nordt=true&orig_cvip=true&rt=nc,KERSHAW SPEEDSAFE 1990 ASSISTED FOLDING KNIFE,2,$32.00,"Jun 10, 2022",$16.00,$0.00
https://thumbs.ebaystatic.com/pict/1445438037686464_1.jpg,,,2,$154.00,"May 16, 2022",$77.00,$6.31
https://thumbs.ebaystatic.com/pict/1445438196396464_1.jpg,,,2,$90.00,"May 16, 2022",$45.00,$3.69
https://thumbs.ebaystatic.com/pict/1445587084616464_1.jpg,,,2,$70.00,"May 25, 2022",$35.00,$4.70
https://thumbs.ebaystatic.com/pict/1445614128356464_1.jpg,,,2,$60.00,"May 22, 2022",$30.00,$0.00
https://thumbs.ebaystatic.com/pict/1445614298246464_1.jpg,,,2,$60.00,"May 24, 2022",$30.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/hC8AAOSwLcBihm4I/$_57.JPG?set_id=8800005007,,,2,$26.00,"Jun 1, 2022",$13.00,$0.00
https://thumbs.ebaystatic.com/pict/1445615940946464_1.jpg,,,2,$40.00,"May 19, 2022",$20.00,$0.00
https://thumbs.ebaystatic.com/pict/1445657456156464_1.jpg,,,2,$20.00,"May 30, 2022",$10.00,$0.00
https://thumbs.ebaystatic.com/pict/1445657463806464_1.jpg,,,2,$14.00,"May 26, 2022",$7.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/N~sAAOSwxzpikk2U/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/144575858748?nordt=true&orig_cvip=true&rt=nc,Kershaw Black Horse II 1060A Oregon USA Knife w/ Pouch,2,$28.80,"Jun 15, 2022",$14.40,$11.60
https://i.ebayimg.com/00/s/ODg4WDE1MTU=/z/ca8AAOSwsCNirmqa/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144609443527?nordt=true&orig_cvip=true&rt=nc,Kershaw 1314BW Labyrinth Assisted Damaged Edge Folding Knife Broken,2,$14.00,"Jul 1, 2022",$7.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/XKAAAOSw2TBitjIo/$_57.JPG?set_id=880000500F,https://www.ebay.com/itm/144618930989?nordt=true&orig_cvip=true&rt=nc,Lot of 2 Kershaw Orange Leek 1660OR and Dividend 1812OR assisted knife knives,2,$305.00,"Jul 1, 2022",$152.50,$5.00
https://i.ebayimg.com/00/s/NzI5WDcyOQ==/z/QtkAAOSwb69iu7E9/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/144625218764?nordt=true&orig_cvip=true&rt=nc,KERSHAW 1660ST LEEK Stainless SpeedSafe assist serrate framelock knife USA,2,$71.00,"Jul 3, 2022",$35.50,$5.50
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/0XoAAOSw4cliu8fU/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144625267754?nordt=true&orig_cvip=true&rt=nc,Kershaw Assisted Opening Cryo 1555TI Folding Pocket Knife ,2,$36.00,"Jul 4, 2022",$18.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/IB0AAOSweWliu803/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144625277576?nordt=true&orig_cvip=true&rt=nc,Kershaw 3960 Barstow Assisted Folding Pocket Knife ,2,$30.00,"Jul 3, 2022",$15.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/gQwAAOSwyipiu86g/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144625279867?nordt=true&orig_cvip=true&rt=nc,Kershaw 1308TANBW Speedsafe Folding Pocket Knife,2,$36.00,"Jul 10, 2022",$18.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/1aEAAOSw5VFivIge/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144626665270?nordt=true&orig_cvip=true&rt=nc,Kershaw Swerve 3850 Assisted Pocket Knife,2,$26.00,"Jul 7, 2022",$13.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/z-4AAOSwhZhivKZk/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144626817870?nordt=true&orig_cvip=true&rt=nc,Kershaw USA 1620 Scallion Pocket Knife,2,$57.00,"Jul 11, 2022",$28.50,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/FHYAAOSwwrBivKbe/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144626820038?nordt=true&orig_cvip=true&rt=nc,Kershaw Scallion 1620BLKBW Assisted  Pocket Knife,2,$32.00,"Jul 9, 2022",$16.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/f5oAAOSwDIhivKsb/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144626837810?nordt=true&orig_cvip=true&rt=nc,Kershaw 3890BW Scrambler G10 Assisted Pocket Knife ,2,$30.00,"Jul 2, 2022",$15.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/veEAAOSwjfxivK48/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144626845283?nordt=true&orig_cvip=true&rt=nc,Kershaw Diode 1230 Folding Knife,2,$20.00,"Jun 29, 2022",$10.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/cXQAAOSw5cpivLG6/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144626857124?nordt=true&orig_cvip=true&rt=nc,Kershaw Pub 4036CF Pocket Knife,2,$26.00,"Jun 29, 2022",$13.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/~UUAAOSwngZivd3k/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144627862834?nordt=true&orig_cvip=true&rt=nc,KERSHAW POCKET KNIFE  2020WM   ,2,$30.00,"Jul 22, 2022",$15.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CycAAOSwhHRivd6X/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144627864297?nordt=true&orig_cvip=true&rt=nc,Kershaw 2825 Silver Spur II Pocket Knife  Japan,2,$24.00,"Jul 14, 2022",$12.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/CH0AAOSwCuVi~m71/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/144685767877?nordt=true&orig_cvip=true&rt=nc, Kershaw 1660SWBLK Leek Assisted Opening Knife ,2,$42.00,"Aug 20, 2022",$21.00,$0.00
https://thumbs.ebaystatic.com/pict/1545506034476464_1.jpg,,,2,$26.24,"Feb 8, 2022",$13.12,$0.00
https://thumbs.ebaystatic.com/pict/1545892017316464_1.jpg,https://www.ebay.com/itm/154589201731?nordt=true&orig_cvip=true&rt=nc,1  One  KERSHAW Chive  1600 Flipper Knife  U.S.A.    Lot 515,3,$90.00,"May 10, 2022",$30.00,$5.50
https://thumbs.ebaystatic.com/pict/1545988489586464_1.jpg,,,2,$60.00,"May 19, 2022",$30.00,$4.50
https://thumbs.ebaystatic.com/pict/1548148403716464_1.jpg,,,2,$28.10,"Feb 3, 2022",$14.05,$5.95
https://thumbs.ebaystatic.com/pict/1548827867516464_1.jpg,,,2,$96.00,"Mar 12, 2022",$48.00,$6.25
https://thumbs.ebaystatic.com/pict/1548857384046464_1.jpg,,,2,$121.00,"Apr 20, 2022",$60.50,$17.40
https://thumbs.ebaystatic.com/pict/1549279280136464_1.jpg,,,2,$110.00,"Apr 4, 2022",$55.00,$5.25
https://thumbs.ebaystatic.com/pict/1549280554426464_1.jpg,,,2,$80.00,"Apr 3, 2022",$40.00,$5.30
https://thumbs.ebaystatic.com/pict/1549332378396464_1.jpg,,,2,$60.00,"Apr 7, 2022",$30.00,$5.25
https://thumbs.ebaystatic.com/pict/1549491143386464_1.jpg,,,2,$59.98,"Apr 21, 2022",$29.99,$9.85
https://thumbs.ebaystatic.com/pict/1549574718056464_1.jpg,,,2,$100.00,"Apr 28, 2022",$50.00,$5.40
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/-RUAAOSwJ1liqkp-/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/155039241667?nordt=true&orig_cvip=true&rt=nc,KERSHAW 1660ST LEEK Stainless Speed-Safe assist serrate framelock knife USA,2,$52.00,"Jun 17, 2022",$26.00,$0.00
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/wE0AAOSwW1Nioj8o/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/155040477981?nordt=true&orig_cvip=true&rt=nc,kershaw Knife 3890BW  RJ Martin Design Assisted open,2,$30.00,"Jun 21, 2022",$15.00,$5.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/8QIAAOSwIyZitzDW/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/155055477435?nordt=true&orig_cvip=true&rt=nc,1 Kershaw Eris Folding Pocket Knife 1881   Camping Fishing        Lot 1009,2,$32.98,"Jul 6, 2022",$16.49,$0.97
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/mUwAAOSw2YVityvY/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/155055477835?nordt=true&orig_cvip=true&rt=nc,1 Kershaw Clash 1605CKTST   combo Pocket Knife Camping Fishing     Lot 1002,2,$30.00,"Jul 6, 2022",$15.00,$0.88
https://thumbs.ebaystatic.com/pict/1650429701476464_1.jpg,,,2,$82.00,"Mar 28, 2022",$41.00,$5.00
https://thumbs.ebaystatic.com/pict/1652015296406464_1.jpg,,,2,$33.51,"Dec 7, 2021",$16.76,$0.00
https://thumbs.ebaystatic.com/pict/1653192969056464_1.jpg,,,2,$90.00,"Feb 15, 2022",$45.00,$4.80
https://thumbs.ebaystatic.com/pict/1653495597536464_1.jpg,,,2,$19.00,"Mar 1, 2022",$9.50,$4.20
https://thumbs.ebaystatic.com/pict/1653629139996464_1.jpg,,,2,$41.00,"Mar 14, 2022",$20.50,$5.25
https://thumbs.ebaystatic.com/pict/1653824740356464_1.jpg,,,2,$29.98,"Mar 20, 2022",$14.99,$4.20
https://thumbs.ebaystatic.com/pict/1653825750706464_1.jpg,,,2,$40.00,"Mar 20, 2022",$20.00,$3.80
https://thumbs.ebaystatic.com/pict/1653844224606464_1.jpg,,,2,$56.00,"Mar 20, 2022",$28.00,$6.99
https://thumbs.ebaystatic.com/pict/1654053046886464_1.jpg,,,2,$67.10,"Apr 2, 2022",$33.55,$0.00
https://thumbs.ebaystatic.com/pict/1654180548616464_1.jpg,,,2,$58.00,"Apr 11, 2022",$29.00,$0.00
https://thumbs.ebaystatic.com/pict/1654322587106464_1.jpg,,,2,$138.00,"Apr 20, 2022",$69.00,$3.50
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/nxwAAOSwvXBiWkTv/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/165435889163?nordt=true&orig_cvip=true&rt=nc,Kershaw Ferrite Framelock A/O Carbonitride Titanium Handle Folding Knife 1557ti,2,$29.50,"Jul 9, 2022",$14.75,$5.50
https://thumbs.ebaystatic.com/pict/1654480494636464_1.jpg,,,2,$39.00,"Apr 30, 2022",$19.50,$0.00
https://thumbs.ebaystatic.com/pict/1654801065986464_1.jpg,,,2,$52.00,"May 20, 2022",$26.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/s3gAAOSwAdNity4U/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/165551936807?nordt=true&orig_cvip=true&rt=nc,1 KERSHAW EMERSON KNIFE   6044TBLK   Camping Fishing        Lot 1005,2,$56.14,"Jul 6, 2022",$28.07,$1.65
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/DEEAAOSwx5Fity2S/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/165551936811?nordt=true&orig_cvip=true&rt=nc,1 KERSHAW EMERSON Knife   6074OLBLK   Camping Fishing        Lot 1004,2,$50.70,"Jul 6, 2022",$25.35,$1.49
https://thumbs.ebaystatic.com/pict/1750532645316464_1.jpg,,,2,$32.50,"Jan 18, 2022",$16.25,$0.00
https://thumbs.ebaystatic.com/pict/1751396499036464_1.jpg,,,2,$20.00,"Feb 9, 2022",$10.00,$3.75
https://thumbs.ebaystatic.com/pict/1751668211586464_1.jpg,,,2,$160.00,"Feb 21, 2022",$80.00,$0.00
https://thumbs.ebaystatic.com/pict/1751766010556464_1.jpg,,,2,$21.00,"Mar 5, 2022",$10.50,$5.99
https://thumbs.ebaystatic.com/pict/1751979733236464_1.jpg,,,2,$92.00,"Mar 22, 2022",$46.00,$0.00
https://thumbs.ebaystatic.com/pict/1752086847446464_1.jpg,,,2,$143.98,"Mar 25, 2022",$71.99,$22.11
https://thumbs.ebaystatic.com/pict/1752100783606464_1.jpg,,,2,$10.00,"Mar 24, 2022",$5.00,$4.60
https://thumbs.ebaystatic.com/pict/1752476496126464_1.jpg,,,2,$120.00,"May 2, 2022",$60.00,$4.70
https://thumbs.ebaystatic.com/pict/1752535880606464_1.jpg,,,2,$82.00,"Apr 27, 2022",$41.00,$0.00
https://thumbs.ebaystatic.com/pict/1752816828486464_1.jpg,,,2,$38.00,"May 21, 2022",$19.00,$3.81
https://thumbs.ebaystatic.com/pict/1752817846766464_1.jpg,,,2,$29.00,"May 24, 2022",$14.50,$5.20
https://thumbs.ebaystatic.com/pict/1752915221326464_1.jpg,,,2,$40.00,"May 25, 2022",$20.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/3jMAAOSwUV1ii9kv/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/175292644566?nordt=true&orig_cvip=true&rt=nc,Kershaw Leek Pocket Knife 3 Inch Composite Blade 1660CB,2,$82.00,"Jun 2, 2022",$41.00,$5.00
https://thumbs.ebaystatic.com/pict/1752927315356464_1.jpg,,,2,$36.00,"May 25, 2022",$18.00,$0.00
https://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/WHUAAOSwkSlil1cC/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/175304004066?nordt=true&orig_cvip=true&rt=nc,Kershaw 1990 3 inch Brawler Folding Pocket Knife,2,$35.49,"Jul 15, 2022",$17.75,$0.00
https://i.ebayimg.com/00/s/NTQ3WDE2MDA=/z/R6oAAOSwstliq2PH/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/175321320577?nordt=true&orig_cvip=true&rt=nc,Kershaw Ken Onion Blackout Knife Plain/Serrated Edge 1550ST Made in USA,2,$84.00,"Jun 22, 2022",$42.00,$11.60
https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/BzQAAOSwlAdiw0nr/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/175341151133?nordt=true&orig_cvip=true&rt=nc,"Kershaw Chive Assisted Flipper Knife, Bead Blast Plain Blade, Stainless Handle",2,$41.00,"Jul 15, 2022",$20.50,$0.00
https://i.ebayimg.com/00/s/NzU3WDE2MDA=/z/1hQAAOSwCpxi1wcf/$_32.JPG?set_id=880000500F,https://www.ebay.com/itm/175357128125?nordt=true&orig_cvip=true&rt=nc,Kershaw 1310WM Assisted Opening Folding Flipper Pocket Knife Good Condition,2,$30.97,"Jul 29, 2022",$15.49,$5.25
https://thumbs.ebaystatic.com/pict/1852916538186464_1.jpg,,,2,$36.00,"Feb 14, 2022",$18.00,$5.00
https://thumbs.ebaystatic.com/pict/1853028199176464_1.jpg,,,2,$132.00,"Feb 26, 2022",$66.00,$8.50
https://thumbs.ebaystatic.com/pict/1853035798956464_1.jpg,,,2,$51.98,"Mar 2, 2022",$25.99,$4.65
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/vwYAAOSw6WpiE~Bj/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185307357552?nordt=true&orig_cvip=true&rt=nc,"Kershaw Misdirect 1365 2.9"" Speedsafe Flipper Folding Pocket Drop EDC Knife",2,$43.98,"Jul 8, 2022",$21.99,$5.15
https://thumbs.ebaystatic.com/pict/1853074000146464_1.jpg,,,2,$59.98,"Feb 26, 2022",$29.99,$5.07
https://thumbs.ebaystatic.com/pict/1853207305416464_1.jpg,,,2,$22.00,"May 28, 2022",$11.00,$4.65
https://thumbs.ebaystatic.com/pict/1853207319136464_1.jpg,,,2,$44.00,"Mar 2, 2022",$22.00,$4.65
https://thumbs.ebaystatic.com/pict/1853284315846464_1.jpg,,,2,$83.60,"Mar 15, 2022",$41.80,$25.00
https://thumbs.ebaystatic.com/pict/1853384660906464_1.jpg,,,2,$79.98,"Mar 28, 2022",$39.99,$4.79
https://thumbs.ebaystatic.com/pict/1853543829386464_1.jpg,,,2,$33.00,"Apr 4, 2022",$16.50,$4.87
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/yl0AAOSwNqpiLjtp/$_12.JPG?set_id=880000500F,https://www.ebay.com/itm/185370044595?nordt=true&orig_cvip=true&rt=nc,Kershaw Hotwire 1310WM Folding Pocket Knife Wharncliffe Plain Liner Blk,2,$21.90,"Jun 23, 2022",$10.95,$4.99
https://thumbs.ebaystatic.com/pict/1853775373196464_1.jpg,,,2,$65.98,"Apr 27, 2022",$32.99,$5.07
https://i.ebayimg.com/00/s/MTYwMFgxMjAw/z/nIQAAOSwwx9i8V6R/$_57.JPG?set_id=8800005007,https://www.ebay.com/itm/185378023380?nordt=true&orig_cvip=true&rt=nc,Kershaw 1555TI Cryo Assisted Open Knife Hinderer Design,2,$34.08,"Aug 16, 2022",$17.04,$4.57
https://thumbs.ebaystatic.com/pict/1853976358266464_1.jpg,,,2,$24.00,"May 2, 2022",$12.00,$3.98
