index,brand,endedDate,image,itemNumber,price,priceWithCurrency,url,benchmade,profit,ROI,buck,case,crkt,kershaw,spyderco,victorinox
956,benchmade,"Aug 22, 2022",https://i.ebayimg.com/images/g/Nd8AAOSwwTFjA42K/s-l500.jpg,334539533702,60.0,US $60.00,https://www.ebay.com/itm/334539533702,45.0,8.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
975,benchmade,"Aug 05, 2022",https://i.ebayimg.com/images/g/P~cAAOSwSQxi7H~n/s-l500.jpg,314097440617,168.0,US $168.00,https://www.ebay.com/itm/314097440617,45.0,116.0,223.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0
978,benchmade,"Jul 31, 2022",https://i.ebayimg.com/images/g/y7oAAOSwWGti5sog/s-l500.jpg,284916477734,189.0,US $189.00,https://www.ebay.com/itm/284916477734,45.0,137.0,263.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0
988,benchmade,"Jul 14, 2022",https://i.ebayimg.com/images/g/U0QAAOSwWStiz3f3/s-l500.jpg,284895831663,35.0,US $35.00,https://www.ebay.com/itm/284895831663,45.0,-17.0,-32.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0
990,benchmade,"Jun 16, 2022",https://i.ebayimg.com/images/g/IGUAAOSwXZpiip3y/s-l500.jpg,195074648916,145.0,US $145.00,https://www.ebay.com/itm/195074648916,45.0,93.0,178.84615384615387,0.0,0.0,0.0,0.0,0.0,0.0
1008,benchmade,"Jul 02, 2022",https://i.ebayimg.com/images/g/1N0AAOSw4RhiwN4o/s-l500.jpg,225057178703,120.0,US $120.00,https://www.ebay.com/itm/225057178703,45.0,68.0,130.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1009,benchmade,"Jun 01, 2022",https://i.ebayimg.com/images/g/wUwAAOSwsOJikjAS/s-l500.jpg,225006970131,175.0,US $175.00,https://www.ebay.com/itm/225006970131,45.0,123.0,236.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1042,benchmade,"Jun 21, 2022",https://i.ebayimg.com/images/g/7wEAAOSwQTxisKGE/s-l500.jpg,185472038048,180.0,US $180.00,https://www.ebay.com/itm/185472038048,45.0,128.0,246.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0
1043,benchmade,"Jun 25, 2022",https://i.ebayimg.com/images/g/hwcAAOSwAdNisgDY/s-l500.jpg,234597131579,150.0,US $150.00,https://www.ebay.com/itm/234597131579,45.0,98.0,188.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0
1045,benchmade,"Jun 14, 2022",https://i.ebayimg.com/images/g/nPYAAOSwaDtiiGSt/s-l500.jpg,115419388294,30.0,US $30.00,https://www.ebay.com/itm/115419388294,45.0,-22.0,-42.30769230769231,0.0,0.0,0.0,0.0,0.0,0.0
1049,benchmade,"May 31, 2022",https://i.ebayimg.com/images/g/gvYAAOSwUW9ilYbl/s-l500.jpg,255560944026,200.0,US $200.00,https://www.ebay.com/itm/255560944026,45.0,148.0,284.61538461538464,0.0,0.0,0.0,0.0,0.0,0.0
1051,benchmade,"Jul 13, 2022",https://i.ebayimg.com/images/g/vhcAAOSwHPBilnMP/s-l500.jpg,115463511234,59.5,US $59.50,https://www.ebay.com/itm/115463511234,45.0,7.5,14.423076923076922,0.0,0.0,0.0,0.0,0.0,0.0
1054,benchmade,"Jul 25, 2022",https://i.ebayimg.com/images/g/mWYAAOSwGkZiuMBH/s-l500.jpg,125388303944,77.0,US $77.00,https://www.ebay.com/itm/125388303944,45.0,25.0,48.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0
1055,benchmade,"Jul 11, 2022",https://i.ebayimg.com/images/g/lKEAAOSwLHpiyGEV/s-l500.jpg,334497609833,120.0,US $120.00,https://www.ebay.com/itm/334497609833,45.0,68.0,130.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1061,benchmade,"Jun 29, 2022",https://i.ebayimg.com/images/g/u58AAOSwGmNikCaO/s-l500.jpg,265710069933,93.09,US $93.09,https://www.ebay.com/itm/265710069933,45.0,41.09,79.01923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1062,benchmade,"Aug 06, 2022",https://i.ebayimg.com/images/g/-j8AAOSwAoRi7rop/s-l500.jpg,185528556291,127.0,US $127.00,https://www.ebay.com/itm/185528556291,45.0,75.0,144.23076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1063,benchmade,"Jun 22, 2022",https://i.ebayimg.com/images/g/mW4AAOSwfGhisfXO/s-l500.jpg,225039796243,139.99,US $139.99,https://www.ebay.com/itm/225039796243,45.0,87.99000000000001,169.21153846153848,0.0,0.0,0.0,0.0,0.0,0.0
1064,benchmade,"Aug 14, 2022",https://i.ebayimg.com/images/g/E~AAAOSwdj5i9-~W/s-l500.jpg,134198792776,173.0,US $173.00,https://www.ebay.com/itm/134198792776,45.0,121.0,232.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1065,benchmade,"Jun 06, 2022",https://i.ebayimg.com/images/g/1C8AAOSwh6dimte8/s-l500.jpg,144590304652,95.0,US $95.00,https://www.ebay.com/itm/144590304652,45.0,43.0,82.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1066,benchmade,"Aug 01, 2022",https://i.ebayimg.com/images/g/6SEAAOSwlpti1aAs/s-l500.jpg,284901422904,65.0,US $65.00,https://www.ebay.com/itm/284901422904,45.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,benchmade,"Aug 16, 2022",https://i.ebayimg.com/images/g/6moAAOSwY0pi~BoK/s-l500.jpg,334534355907,185.0,US $185.00,https://www.ebay.com/itm/334534355907,45.0,133.0,255.76923076923075,0.0,0.0,0.0,0.0,0.0,0.0
1072,benchmade,"Jul 22, 2022",https://i.ebayimg.com/images/g/PtQAAOSwRytiy8J6/s-l500.jpg,125411296748,240.0,US $240.00,https://www.ebay.com/itm/125411296748,45.0,188.0,361.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1092,benchmade,"Jun 15, 2022",https://i.ebayimg.com/images/g/xCsAAOSweBVipQrO/s-l500.jpg,255578141337,151.99,US $151.99,https://www.ebay.com/itm/255578141337,45.0,99.99000000000001,192.28846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1094,benchmade,"Jul 17, 2022",https://i.ebayimg.com/images/g/FsIAAOSw9m1i1ArD/s-l500.jpg,155080385623,265.0,US $265.00,https://www.ebay.com/itm/155080385623,45.0,213.0,409.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0
1096,benchmade,"May 31, 2022",https://i.ebayimg.com/images/g/8PIAAOSweLdilowx/s-l500.jpg,304510305207,146.0,US $146.00,https://www.ebay.com/itm/304510305207,45.0,94.0,180.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1098,benchmade,"Jul 15, 2022",https://i.ebayimg.com/images/g/gWgAAOSw8xdiwGBn/s-l500.jpg,284888595998,100.0,US $100.00,https://www.ebay.com/itm/284888595998,45.0,48.0,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1099,benchmade,"Jul 02, 2022",https://i.ebayimg.com/images/g/25gAAOSwAAZivxpl/s-l500.jpg,295072932089,200.0,US $200.00,https://www.ebay.com/itm/295072932089,45.0,148.0,284.61538461538464,0.0,0.0,0.0,0.0,0.0,0.0
1107,benchmade,"Aug 20, 2022",https://i.ebayimg.com/images/g/2MsAAOSwFudi2ZJs/s-l500.jpg,255640336945,379.0,US $379.00,https://www.ebay.com/itm/255640336945,45.0,327.0,628.8461538461538,0.0,0.0,0.0,0.0,0.0,0.0
1116,benchmade,"Jul 12, 2022",https://i.ebayimg.com/images/g/sJcAAOSwU3pipiYy/s-l500.jpg,314033632679,165.0,US $165.00,https://www.ebay.com/itm/314033632679,45.0,113.0,217.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1124,benchmade,"Aug 18, 2022",https://i.ebayimg.com/images/g/-pAAAOSwVBJi~saP/s-l500.jpg,134203866517,449.99,US $449.99,https://www.ebay.com/itm/134203866517,45.0,397.99,765.3653846153846,0.0,0.0,0.0,0.0,0.0,0.0
1129,benchmade,"Jul 25, 2022",https://i.ebayimg.com/images/g/GMEAAOSwR3xi1HAg/s-l500.jpg,295110540531,139.99,US $139.99,https://www.ebay.com/itm/295110540531,45.0,87.99000000000001,169.21153846153848,0.0,0.0,0.0,0.0,0.0,0.0
1131,benchmade,"Jun 20, 2022",https://i.ebayimg.com/images/g/kHAAAOSw2rRirnDD/s-l500.jpg,255592107887,195.0,US $195.00,https://www.ebay.com/itm/255592107887,45.0,143.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,benchmade,"Aug 08, 2022",https://i.ebayimg.com/images/g/vp0AAOSwCXFi8VT2/s-l500.jpg,265813396363,190.0,US $190.00,https://www.ebay.com/itm/265813396363,45.0,138.0,265.38461538461536,0.0,0.0,0.0,0.0,0.0,0.0
1143,benchmade,"Jul 19, 2022",https://i.ebayimg.com/images/g/iSUAAOSwBEBi1zz0/s-l500.jpg,144652201192,65.0,US $65.00,https://www.ebay.com/itm/144652201192,45.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,benchmade,"Jun 26, 2022",https://i.ebayimg.com/images/g/6WEAAOSwYQVitfFa/s-l500.jpg,394132140658,149.0,US $149.00,https://www.ebay.com/itm/394132140658,45.0,97.0,186.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1149,benchmade,0,https://i.ebayimg.com/images/g/ipIAAOSwmpNiu1pT/s-l500.jpg,225053740888,5.0,US $5.00,https://www.ebay.com/itm/225053740888,45.0,-47.0,-90.38461538461539,0.0,0.0,0.0,0.0,0.0,0.0
1150,benchmade,"Aug 18, 2022",https://i.ebayimg.com/images/g/V6AAAOSwn2RivvXt/s-l500.jpg,384982124954,129.99,US $129.99,https://www.ebay.com/itm/384982124954,45.0,77.99000000000001,149.98076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1151,benchmade,"Aug 04, 2022",https://i.ebayimg.com/images/g/6xYAAOSwHFhis2eg/s-l500.jpg,255647402260,99.0,US $99.00,https://www.ebay.com/itm/255647402260,45.0,47.0,90.38461538461539,0.0,0.0,0.0,0.0,0.0,0.0
1152,benchmade,"Jun 14, 2022",https://i.ebayimg.com/images/g/-90AAOSwr81iqSEM/s-l500.jpg,195137367132,120.0,US $120.00,https://www.ebay.com/itm/195137367132,45.0,68.0,130.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1155,benchmade,"Jul 21, 2022",https://i.ebayimg.com/images/g/gB8AAOSwFexihuLm/s-l500.jpg,125409461915,165.0,US $165.00,https://www.ebay.com/itm/125409461915,45.0,113.0,217.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1157,benchmade,"Jul 14, 2022",https://i.ebayimg.com/images/g/MKEAAOSwqOZi0BeT/s-l500.jpg,295094387801,175.0,US $175.00,https://www.ebay.com/itm/295094387801,45.0,123.0,236.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1159,benchmade,"Jul 02, 2022",https://i.ebayimg.com/images/g/1C8AAOSwKllivO5E/s-l500.jpg,134159651612,139.99,US $139.99,https://www.ebay.com/itm/134159651612,45.0,87.99000000000001,169.21153846153848,0.0,0.0,0.0,0.0,0.0,0.0
1160,benchmade,"Jul 13, 2022",https://i.ebayimg.com/images/g/ezYAAOSwQgJivVBu/s-l500.jpg,403746225263,180.0,US $180.00,https://www.ebay.com/itm/403746225263,45.0,128.0,246.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0
1161,benchmade,"Jul 27, 2022",https://i.ebayimg.com/images/g/jcYAAOSwvXBi4BJO/s-l500.jpg,363922041779,250.0,US $250.00,https://www.ebay.com/itm/363922041779,45.0,198.0,380.7692307692308,0.0,0.0,0.0,0.0,0.0,0.0
1163,benchmade,"Aug 03, 2022",https://i.ebayimg.com/images/g/jqYAAOSwb2Ji6TgH/s-l500.jpg,185522239449,75.0,US $75.00,https://www.ebay.com/itm/185522239449,45.0,23.0,44.230769230769226,0.0,0.0,0.0,0.0,0.0,0.0
1164,benchmade,"Aug 04, 2022",https://i.ebayimg.com/images/g/E7kAAOSwNj1i5eh9/s-l500.jpg,275406247797,110.0,US $110.00,https://www.ebay.com/itm/275406247797,45.0,58.0,111.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1167,benchmade,"Aug 09, 2022",https://i.ebayimg.com/images/g/FuMAAOSwHwpi8WKz/s-l500.jpg,165617760916,200.0,US $200.00,https://www.ebay.com/itm/165617760916,45.0,148.0,284.61538461538464,0.0,0.0,0.0,0.0,0.0,0.0
1168,benchmade,"Jun 22, 2022",https://i.ebayimg.com/images/g/5msAAOSwqohismdc/s-l500.jpg,155047172296,169.99,US $169.99,https://www.ebay.com/itm/155047172296,45.0,117.99000000000001,226.9038461538462,0.0,0.0,0.0,0.0,0.0,0.0
1169,benchmade,"Jun 18, 2022",https://i.ebayimg.com/images/g/I1cAAOSwrLhiq2ys/s-l500.jpg,384953469455,97.99,US $97.99,https://www.ebay.com/itm/384953469455,45.0,45.989999999999995,88.4423076923077,0.0,0.0,0.0,0.0,0.0,0.0
1170,benchmade,"Jul 21, 2022",https://i.ebayimg.com/images/g/QbQAAOSwEb5i2aA1/s-l500.jpg,125426760451,169.0,US $169.00,https://www.ebay.com/itm/125426760451,45.0,117.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,benchmade,"Jun 07, 2022",https://i.ebayimg.com/images/g/tasAAOSwRodin1Lq/s-l500.jpg,325221331305,165.0,US $165.00,https://www.ebay.com/itm/325221331305,45.0,113.0,217.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1173,benchmade,"May 31, 2022",https://i.ebayimg.com/images/g/TA4AAOSwjGVijoj6/s-l500.jpg,125333331739,89.0,US $89.00,https://www.ebay.com/itm/125333331739,45.0,37.0,71.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0
1174,benchmade,"Jul 18, 2022",https://i.ebayimg.com/images/g/lp8AAOSwmn5iu0vK/s-l500.jpg,225050887474,12.0,US $12.00,https://www.ebay.com/itm/225050887474,45.0,-40.0,-76.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0
1175,benchmade,"Jun 11, 2022",https://i.ebayimg.com/images/g/trsAAOSw7JVipIYe/s-l500.jpg,155033005139,299.99,US $299.99,https://www.ebay.com/itm/155033005139,45.0,247.99,476.9038461538462,0.0,0.0,0.0,0.0,0.0,0.0
1176,benchmade,"May 31, 2022",https://i.ebayimg.com/images/g/UTwAAOSwXeJiYzL~/s-l500.jpg,134094980284,224.0,US $224.00,https://www.ebay.com/itm/134094980284,45.0,172.0,330.7692307692308,0.0,0.0,0.0,0.0,0.0,0.0
1177,benchmade,"Aug 07, 2022",https://i.ebayimg.com/images/g/HR4AAOSw6Zhi7A71/s-l500.jpg,374201959638,299.99,US $299.99,https://www.ebay.com/itm/374201959638,45.0,247.99,476.9038461538462,0.0,0.0,0.0,0.0,0.0,0.0
1178,benchmade,"Jul 31, 2022",https://i.ebayimg.com/images/g/IxsAAOSw7cBi5eWb/s-l500.jpg,275406244578,95.0,US $95.00,https://www.ebay.com/itm/275406244578,45.0,43.0,82.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1179,benchmade,"Jul 14, 2022",https://i.ebayimg.com/images/g/1HYAAOSwtQdijqhd/s-l500.jpg,185499894541,110.0,US $110.00,https://www.ebay.com/itm/185499894541,45.0,58.0,111.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1180,benchmade,"Jul 12, 2022",https://i.ebayimg.com/images/g/doUAAOSw7GZiVIqU/s-l500.jpg,165428800967,45.0,US $45.00,https://www.ebay.com/itm/165428800967,45.0,-7.0,-13.461538461538462,0.0,0.0,0.0,0.0,0.0,0.0
1181,benchmade,"Jun 19, 2022",https://i.ebayimg.com/images/g/AaAAAOSw9X9ipkOq/s-l500.jpg,304532527556,110.0,US $110.00,https://www.ebay.com/itm/304532527556,45.0,58.0,111.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1182,benchmade,"Jun 27, 2022",https://i.ebayimg.com/images/g/PIoAAOSwCXdiuSC~/s-l500.jpg,295065433361,120.0,US $120.00,https://www.ebay.com/itm/295065433361,45.0,68.0,130.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1183,benchmade,"Jun 12, 2022",https://i.ebayimg.com/images/g/isYAAOSwKx1ipUXa/s-l500.jpg,384944830083,70.0,US $70.00,https://www.ebay.com/itm/384944830083,45.0,18.0,34.61538461538461,0.0,0.0,0.0,0.0,0.0,0.0
1187,benchmade,"Jul 15, 2022",https://i.ebayimg.com/images/g/ZcoAAOSw09xi0ahZ/s-l500.jpg,175352708032,69.0,US $69.00,https://www.ebay.com/itm/175352708032,45.0,17.0,32.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0
1189,benchmade,"Aug 20, 2022",https://i.ebayimg.com/images/g/Z5cAAOSwr2Zi8tvd/s-l500.jpg,325300106297,300.0,US $300.00,https://www.ebay.com/itm/325300106297,45.0,248.0,476.9230769230769,0.0,0.0,0.0,0.0,0.0,0.0
1190,benchmade,"Jul 04, 2022",https://i.ebayimg.com/images/g/X04AAOSwmjJinAY0/s-l500.jpg,175307744816,224.0,US $224.00,https://www.ebay.com/itm/175307744816,45.0,172.0,330.7692307692308,0.0,0.0,0.0,0.0,0.0,0.0
1191,benchmade,"Jun 14, 2022",https://i.ebayimg.com/images/g/nbkAAOSwAsBipXyx/s-l500.jpg,334471743123,65.0,US $65.00,https://www.ebay.com/itm/334471743123,45.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,benchmade,"Aug 04, 2022",https://i.ebayimg.com/images/g/LbAAAOSwwRNi1C~R/s-l500.jpg,115467218470,134.99,US $134.99,https://www.ebay.com/itm/115467218470,45.0,82.99000000000001,159.59615384615387,0.0,0.0,0.0,0.0,0.0,0.0
1193,benchmade,"Aug 10, 2022",https://i.ebayimg.com/images/g/7bgAAOSwqPxinkoZ/s-l500.jpg,155026635654,220.0,US $220.00,https://www.ebay.com/itm/155026635654,45.0,168.0,323.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0
1195,benchmade,"Jul 21, 2022",https://i.ebayimg.com/images/g/0JsAAOSwtIli2Xdy/s-l500.jpg,225084324276,10.0,US $10.00,https://www.ebay.com/itm/225084324276,45.0,-42.0,-80.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
1196,benchmade,"Jul 06, 2022",https://i.ebayimg.com/images/g/YgYAAOSwKY1iw2jC/s-l500.jpg,334493765365,100.0,US $100.00,https://www.ebay.com/itm/334493765365,45.0,48.0,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1197,benchmade,0,https://i.ebayimg.com/images/g/rswAAOSwBERhoFna/s-l500.jpg,154719973264,25.0,US $25.00,https://www.ebay.com/itm/154719973264,45.0,-27.0,-51.92307692307693,0.0,0.0,0.0,0.0,0.0,0.0
1198,benchmade,"Jul 02, 2022",https://i.ebayimg.com/images/g/v10AAOSwd4Viv93r/s-l500.jpg,394145162053,135.0,US $135.00,https://www.ebay.com/itm/394145162053,45.0,83.0,159.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0
1199,benchmade,"Jul 08, 2022",https://i.ebayimg.com/images/g/npwAAOSwQW1ixunL/s-l500.jpg,175344132199,170.0,US $170.00,https://www.ebay.com/itm/175344132199,45.0,118.0,226.9230769230769,0.0,0.0,0.0,0.0,0.0,0.0
1200,benchmade,"Jul 24, 2022",https://i.ebayimg.com/images/g/kcMAAOSw0R9i3AEQ/s-l500.jpg,334511316137,150.0,US $150.00,https://www.ebay.com/itm/334511316137,45.0,98.0,188.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0
1201,benchmade,"Jun 07, 2022",https://i.ebayimg.com/images/g/XoMAAOSwEWxinEnC/s-l500.jpg,394103543112,60.0,US $60.00,https://www.ebay.com/itm/394103543112,45.0,8.0,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
1203,benchmade,"Jun 06, 2022",https://i.ebayimg.com/images/g/JdkAAOSw35dinU1U/s-l500.jpg,134140194409,300.0,US $300.00,https://www.ebay.com/itm/134140194409,45.0,248.0,476.9230769230769,0.0,0.0,0.0,0.0,0.0,0.0
1204,benchmade,"Jul 27, 2022",https://i.ebayimg.com/images/g/W-4AAOSwU-dizi72/s-l500.jpg,354163029549,130.0,US $130.00,https://www.ebay.com/itm/354163029549,45.0,78.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,benchmade,"Aug 01, 2022",https://i.ebayimg.com/images/g/mYUAAOSw0VBi3RQJ/s-l500.jpg,115473649281,65.0,US $65.00,https://www.ebay.com/itm/115473649281,45.0,13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,benchmade,"Jun 15, 2022",https://i.ebayimg.com/images/g/dpAAAOSwYMRigpxN/s-l500.jpg,165484955484,50.0,US $50.00,https://www.ebay.com/itm/165484955484,45.0,-2.0,-3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0
1207,benchmade,"Jun 24, 2022",https://i.ebayimg.com/images/g/gUAAAOSwhwxitOzb/s-l500.jpg,255597296127,215.0,US $215.00,https://www.ebay.com/itm/255597296127,45.0,163.0,313.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0
1208,benchmade,"Jun 21, 2022",https://i.ebayimg.com/images/g/55IAAOSwrXhirgj0/s-l500.jpg,403725150735,225.0,US $225.00,https://www.ebay.com/itm/403725150735,45.0,173.0,332.69230769230774,0.0,0.0,0.0,0.0,0.0,0.0
1209,benchmade,"Jun 22, 2022",https://i.ebayimg.com/images/g/LWIAAOSwK~5islTE/s-l500.jpg,384962792004,100.0,US $100.00,https://www.ebay.com/itm/384962792004,45.0,48.0,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1210,benchmade,"Aug 03, 2022",https://i.ebayimg.com/images/g/CysAAOSwr~hi6yBf/s-l500.jpg,265812232519,150.0,US $150.00,https://www.ebay.com/itm/265812232519,45.0,98.0,188.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0
1211,benchmade,"Aug 03, 2022",https://i.ebayimg.com/images/g/RaAAAOSwn4Viczgf/s-l500.jpg,354080950055,380.0,US $380.00,https://www.ebay.com/itm/354080950055,45.0,328.0,630.7692307692307,0.0,0.0,0.0,0.0,0.0,0.0
1213,benchmade,"Aug 12, 2022",https://i.ebayimg.com/images/g/wtIAAOSwU7Bi8AI2/s-l500.jpg,175376399345,100.0,US $100.00,https://www.ebay.com/itm/175376399345,45.0,48.0,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1214,benchmade,"Jul 16, 2022",https://i.ebayimg.com/images/g/XawAAOSwFw5ixNo5/s-l500.jpg,354149256556,275.0,US $275.00,https://www.ebay.com/itm/354149256556,45.0,223.0,428.8461538461538,0.0,0.0,0.0,0.0,0.0,0.0
1215,benchmade,"Jun 05, 2022",https://i.ebayimg.com/images/g/I-UAAOSw-ERh9cHd/s-l500.jpg,284832464266,202.95,US $202.95,https://www.ebay.com/itm/284832464266,45.0,150.95,290.2884615384615,0.0,0.0,0.0,0.0,0.0,0.0
1216,benchmade,"Jun 11, 2022",https://i.ebayimg.com/images/g/7-8AAOSwH5RinOKx/s-l500.jpg,354095820906,175.0,US $175.00,https://www.ebay.com/itm/354095820906,45.0,123.0,236.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1217,benchmade,"Jun 19, 2022",https://i.ebayimg.com/images/g/Ak4AAOSwZmpirfPs/s-l500.jpg,403725070938,175.0,US $175.00,https://www.ebay.com/itm/403725070938,45.0,123.0,236.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1218,benchmade,"Jul 24, 2022",https://i.ebayimg.com/images/g/zq8AAOSwhZhiyDPx/s-l500.jpg,295109293382,85.0,US $85.00,https://www.ebay.com/itm/295109293382,45.0,33.0,63.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0
1219,benchmade,"Jun 02, 2022",https://i.ebayimg.com/images/g/IzAAAOSwOTNiRagz/s-l500.jpg,154925699510,75.0,US $75.00,https://www.ebay.com/itm/154925699510,45.0,23.0,44.230769230769226,0.0,0.0,0.0,0.0,0.0,0.0
1220,benchmade,"Jul 12, 2022",https://i.ebayimg.com/images/g/Tm0AAOSwTmxizaRv/s-l500.jpg,354162287782,180.0,US $180.00,https://www.ebay.com/itm/354162287782,45.0,128.0,246.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0
1221,benchmade,"Jun 26, 2022",https://i.ebayimg.com/images/g/oE0AAOSwwgtiuL2z/s-l500.jpg,265754372161,110.0,US $110.00,https://www.ebay.com/itm/265754372161,45.0,58.0,111.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
1222,benchmade,"Jul 20, 2022",https://i.ebayimg.com/images/g/7acAAOSw~TVi2K7~/s-l500.jpg,125425698218,125.0,US $125.00,https://www.ebay.com/itm/125425698218,45.0,73.0,140.3846153846154,0.0,0.0,0.0,0.0,0.0,0.0
1225,benchmade,"Aug 07, 2022",https://i.ebayimg.com/images/g/QAEAAOSwZyZi6JUd/s-l500.jpg,144666398410,100.0,US $100.00,https://www.ebay.com/itm/144666398410,45.0,48.0,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1226,benchmade,"Jul 10, 2022",https://i.ebayimg.com/images/g/vAYAAOSwSDZix3kG/s-l500.jpg,185493296768,182.77,US $182.77,https://www.ebay.com/itm/185493296768,45.0,130.77,251.48076923076923,0.0,0.0,0.0,0.0,0.0,0.0
1227,benchmade,"Jun 23, 2022",https://i.ebayimg.com/images/g/oVwAAOSwFwZip6tb/s-l500.jpg,234596204343,249.0,US $249.00,https://www.ebay.com/itm/234596204343,45.0,197.0,378.8461538461538,0.0,0.0,0.0,0.0,0.0,0.0
1230,benchmade,"Jul 21, 2022",https://i.ebayimg.com/images/g/IL0AAOSwqGNinDbj/s-l500.jpg,295022455109,205.0,US $205.00,https://www.ebay.com/itm/295022455109,45.0,153.0,294.2307692307692,0.0,0.0,0.0,0.0,0.0,0.0
1234,benchmade,"Aug 16, 2022",https://i.ebayimg.com/images/g/JPYAAOSwrCZi-9vS/s-l500.jpg,204070083712,150.0,US $150.00,https://www.ebay.com/itm/204070083712,45.0,98.0,188.46153846153845,0.0,0.0,0.0,0.0,0.0,0.0
1239,benchmade,"Aug 03, 2022",https://i.ebayimg.com/images/g/OZ0AAOSwQcti4st6/s-l500.jpg,234639242608,250.0,US $250.00,https://www.ebay.com/itm/234639242608,45.0,198.0,380.7692307692308,0.0,0.0,0.0,0.0,0.0,0.0
1241,benchmade,"Jun 08, 2022",https://i.ebayimg.com/images/g/j8cAAOSw5r5e15RY/s-l500.jpg,333739756365,29.99,US $29.99,https://www.ebay.com/itm/333739756365,45.0,-22.01,-42.32692307692308,0.0,0.0,0.0,0.0,0.0,0.0
1242,benchmade,"Aug 17, 2022",https://i.ebayimg.com/images/g/wIwAAOSwR91i-4Hj/s-l500.jpg,125466620523,300.0,US $300.00,https://www.ebay.com/itm/125466620523,45.0,248.0,476.9230769230769,0.0,0.0,0.0,0.0,0.0,0.0
1244,benchmade,"Jul 13, 2022",https://i.ebayimg.com/images/g/ay4AAOSwAkBizwCm/s-l500.jpg,314071700748,145.0,US $145.00,https://www.ebay.com/itm/314071700748,45.0,93.0,178.84615384615387,0.0,0.0,0.0,0.0,0.0,0.0
1246,benchmade,"Jun 01, 2022",https://i.ebayimg.com/images/g/2moAAOSweaZikES5/s-l500.jpg,403683044159,110.0,US $110.00,https://www.ebay.com/itm/403683044159,45.0,58.0,111.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0
